mention_id,year,person_id,person_label,person_printed,rank,honorific,company_id,company_label,company_printed,role,order,city,capital_currency,capital_amount,source_edition,source_page
6538,1950,P02171,Schehada Albert,Schehada Albert,,,C02920,Sté. Générale de Travaux,Sté. Générale de Travaux,managing_director,0,,,,21,906
6539,1950,P02172,Schehada Fouad,Schehada Fouad,,,C02918,Sté. Générale de,Sté. Générale de,president,0,,,,21,906
6540,1950,P02172,Schehada Fouad,Schehada Fouad,,,C02918,Sté. Générale de,Sté. Générale de,managing_director,0,,,,21,906
6541,1950,P02173,Schemeil Raymond Me,Schemeil Raymond Me,,,C00125,S.A. du Béhéra,S.A. du Béhéra,director,0,,,,21,906
6542,1950,P02173,Schemeil Raymond Me,Schemeil Raymond Me,,,C00064,Delta Trading Co,Delta Trading Co,director,0,,,,21,906
6543,1950,P02173,Schemeil Raymond Me,Schemeil Raymond Me,,,C02412,"Ahram, S.A.E","Ahram, S.A.E",director,0,,,,21,906
6544,1950,P02173,Schemeil Raymond Me,Schemeil Raymond Me,,,C02016,S.A.E. de Métallurgie,S.A.E. de Métallurgie,director,0,,,,21,906
6545,1950,P02173,Schemeil Raymond Me,Schemeil Raymond Me,,,C00083,Gérance Immobilière,Gérance Immobilière,director,0,,,,21,906
6546,1950,P01022,Schmidheiny Ernst,Schmidheiny Ernst,,,C00114,S.E. de Ciment Portland Tourah,S.E. de Ciment Porland Tourah,director,0,,,,21,906
6547,1950,P01023,Schmidheiny Max,Schmidheiny Max,,,C02058,Société Egyptienne de Ciment Portland Tourah,Société Egyptienne de Ciment Portland Tourah,managing_director,0,,,,21,906
6548,1950,P01476,Schoenman Juljan,Schoenman Juljan,,,C02755,S.A.E. Moulins «Al Mahmou- dieh»,S.A.E. Moulins «Al Mahmou- dieh»,director,0,,,,21,906
6549,1950,P01477,Sc::houten Fernand,Schoùten Fernand,,,C02631,"Gevaert Orient, S.A.E","Gevaert-Orient, S.A.E",director,0,,,,21,906
6550,1950,P02174,Schuller Edouard,Schuller Edouard,,,C00687,"The Manure Co. of Egypt, S.A",Manure Co. of Egypt,director,0,,,,21,906
6551,1950,P01025,Scott Frank Douglas,Scott Frank Douglas,,,C02158,Sté. Egyptienne des Bois d Matériaux ( SEBEM),Sté Egyptienne des Bois et Matériaux «SEBEM»,director,0,,,,21,906
6552,1950,P02175,Scovil W. G,Scovil W. G,,,C02716,«Nestor Gianaclis (Agricultural & Commercial) Limited,Nestor Gianaclis Agricultural & Commercial Cy,director,0,,,,21,906
6553,1950,P02176,Sebahi Abdel Hamid,Sebahi Abdel Hamid,,,C02862,Sté. Industrielle «Spahi» de Filés et Textile s,Sté Industrielle «Spahi» de Filés et Textiles,director,0,,,,21,906
6554,1950,P02177,Sebahi Loutfi,Sebahi Loutfi,,,C02382,-Dél. Sté. Industrielle «Spahi» de Filés et Textiles,-Dél. Sté. Industrielle «Spahi» de Filés et Textiles,director,0,,,,21,907
6555,1950,P02178,Sebahi Moustapha,Sebahi Moustapha,,,C02862,Sté. Industrielle «Spahi» de Filés et Textile s,Sté. Industrielle «Spahi» de Filés et Textiles,president,0,,,,21,907
6556,1950,P02179,Sebahi Taher,Sebahi Taher,,,C02862,Sté. Industrielle «Spahi» de Filés et Textile s,Sté. Industrielle «Spahi» de Filés et Textile s,vice_president,0,,,,21,907
6557,1950,P01026,Seddik Ahmed,S.E. Seddik Ahmed Pacha,pasha,s.e.,C03028,fOffice des Territoires Occupés ou Contrôlés)· Grand Officier de la Couronne de Belgique,fOffice des Territoires Occupés ou Contrôlés)· Grand Officier de la Couronne de Belgique,general_manager,0,,,,21,907
6558,1950,P01026,Seddik Ahmed,S.E. Seddik Ahmed Pacha,pasha,s.e.,C01840,Egyptian Engineering & Marine Cy,The Egyptian Engineering & Marine Cy,president,0,,,,21,907
6559,1950,P01026,Seddik Ahmed,S.E. Seddik Ahmed Pacha,pasha,s.e.,C00213,The Electric Light & Power Supply Cy,The Electric Light & Power Supply Cy,president,0,,,,21,907
6560,1950,P01026,Seddik Ahmed,S.E. Seddik Ahmed Pacha,pasha,s.e.,C02591,Egyptian Shipping Co,Egyptian Shipping Co,managing_director,0,,,,21,907
6561,1950,P01026,Seddik Ahmed,S.E. Seddik Ahmed Pacha,pasha,s.e.,C02400,AIRMEC,Airmec,director,0,,,,21,907
6562,1950,P01026,Seddik Ahmed,S.E. Seddik Ahmed Pacha,pasha,s.e.,C01925,Josy Film,Josy Film,director,0,,,,21,907
6563,1950,P01479,Sedky Aziz,Sedky Aziz Bey,bey,,C02599,Etab. Giacomo Cohen ca,Etab. Giacomo Cohen ca,director,0,,,,21,907
6564,1950,P02180,Sednaoui Joseph,S.E. Sednaoui Joseph Pacha,pasha,s.e.,C02728,Orient Linen Industry Partner de la Maison S. & S. Sednaoui Ltd,Orient Linen Industry Partner de la Maison S. & S. Sednaoui Ltd,director,0,,,,21,907
6565,1950,P01481,Sekaly Achille,Sekaly Achille Bey,bey,,C01853,Egyptian Sisal Manufacturing Cy,Egyptian Sisal Manufacturing Cy,managing_director,0,,,,21,907
6566,1950,P01481,Sekaly Achille,Sekaly Achille Bey,bey,,C01850,Egyptian Rubber & Shoes Industry,Egyptian Rubber & Shoes Industry,director,0,,,,21,907
6567,1950,P01481,Sekaly Achille,Sekaly Achille Bey,bey,,C01977,Nouveaux Hôtels d'Egypte,Nouveaux Hôtels d'Egypte,director,0,,,,21,907
6568,1950,P02181,Sélhq Ahmed,Sélhq Ahmed Bey,bey,,C03017,"au Ministère des Finances, Ancien Alternate Governor for International Bank for Reconstruction and Development","au Ministère des Finances, Ancien Alternate Governor for International Bank for Reconstruction and Development",general_manager,0,,,,21,907
6569,1950,P02181,Sélhq Ahmed,Sélhq Ahmed Bey,bey,,C02775,Secrétaire Général Banque Belge,Secrétaire Général Banque Belge,director,0,,,,21,907
6570,1950,P02181,Sélhq Ahmed,Sélhq Ahmed Bey,bey,,C02618,"Filature Nationale, Sté. Immobilière Masr el Guedida, Chemlar Banque Industrielle","Filature Nationale, Sté. Immobilière Masr el Guedida, Chemlar Banque Industrielle",director,0,,,,21,907
6571,1950,P01028,Sellas André,Sellas André,,,C00362,The Gharbieh Ginning Co,Gharbieh Gin- / ning Co,director,0,,,,21,907
6572,1950,P02182,Senaity Maître Adly El,Senaity Maître Adly El,,,C02428,Alexandria Textile Co,Alexandria Textile Co,director,0,,,,21,907
6573,1950,P02183,Setton A. C,Setton A. C,,,C00213,The Electric Light & Power Supply Cy,Electric Light & Power Supply,director,0,,,,21,907
6574,1950,P01482,Setton César J,Setton César J,,,C02621,Fish and Produce Assoc. of Egypt,Fish and Produce Assoc. of Egypt,president,0,,,,21,907
6575,1950,P01482,Setton César J,Setton César J,,,C02626,«Gerco»,GERCO,director,0,,,,21,907
6576,1950,P01482,Setton César J,Setton César J,,,C02134,Sté. Agr. et Urbaine «Le Fayoum». ·,Sté. Agr. et Urbaine «Le Fayoum»,director,0,,,,21,907
6577,1950,P02184,Servaye Léon,Servaye Léon,,,C00467,S.A. des Tramways du Caire,S.A. des Tramways du' Caire,managing_director,0,,,,21,907
6578,1950,P02184,Servaye Léon,Servaye Léon,,,C00527,Société Egyptienne d'Electricité,Société Egyptienne d'Electricité,director,0,,,,21,907
6579,1950,P01483,Sevastopulo Ambroise,Sevastopulo Ambroise,,,C01950,Nat. Ins. Co. of Egypt (Ace. Inc. et Risques Divers),Nat. Ins. Co. of Egypt (Ace. Inc. et Risques Divers),managing_director,0,,,,21,907
6580,1950,P02185,Shafferman David,Shafferman David,,,C02560,Eg-yptian Plastics & Electrical Industries,Eg-yptian Plastics & Electrical Industries,president,0,,,,21,907
6581,1950,P02185,Shafferman David,Shafferman David,,,C02560,Eg-yptian Plastics & Electrical Industries,Eg-yptian Plastics & Electrical Industries,managing_director,0,,,,21,907
6582,1950,P02186,Shafferman Harry,Shafferman Harry,,,C02585,"Egyptian Plastics & Electrical Industries, S.A.E",Egyptian Plastics and Electrical Industries,vice_president,0,,,,21,907
6583,1950,P02186,Shafferman Harry,Shafferman Harry,,,C02585,"Egyptian Plastics & Electrical Industries, S.A.E",Egyptian Plastics and Electrical Industries,managing_director,0,,,,21,907
6584,1950,P00545,Shamà Me. André,Shamà Me. André,,,C02552,Dél. de la Sté. Imm. Domaine de Siouf,Dél. de la Sté. Imm. Domaine de Siouf,director,0,,,,21,908
6585,1950,P00545,Shamà Me. André,Shamà Me. André,,,C00360,"General Society for Banking, Trading & Land Enterprises, S.A.E","General Society for Banking, Trading & Land Enterprises S.A.E",director,0,,,,21,908
6586,1950,P00545,Shamà Me. André,Shamà Me. André,,,C00170,Société Générale d'Electricité,Société Générale d'Electricité,director,0,,,,21,908
6587,1950,P00545,Shamà Me. André,Shamà Me. André,,,C00094,Mécanique,Mécanique,director,0,,,,21,908
6588,1950,P01484,Shamsy Aly,S.E. Shamsy Aly Pacha,pasha,s.e.,C00097,National Bank of Egypt,National Bank of Egypt,president,0,,,,21,908
6589,1950,P01484,Shamsy Aly,S.E. Shamsy Aly Pacha,pasha,s.e.,C00457,S.A. des Eaux du Caire,S.A. des Eaux du Caire,president,0,,,,21,908
6590,1950,P01484,Shamsy Aly,S.E. Shamsy Aly Pacha,pasha,s.e.,C00050,Compagnie Frigorifique d'Egypte,Compagnie Frigorifique d'Egypte,president,0,,,,21,908
6591,1950,P01484,Shamsy Aly,S.E. Shamsy Aly Pacha,pasha,s.e.,C02058,Société Egyptienne de Ciment Portland Tourah,Société Egyptienne de Ciment Porland Tourah,director,0,,,,21,908
6592,1950,P02187,Sharples Frank,Sharples Frank,,,C02166,Sté. Misr Rayonne,Sté Misr Rayonne,director,0,,,,21,908
6593,1950,P02188,Sheid F,Sheid F,,,C02878,Sté d'Entreprises Commerciales en Egypte,Sté. Entreprises Commerciales en Egypte,director,0,,,,21,908
6594,1950,P01853,Shenouda Halim,Shenouda Halim,,,C01775,Chemical Industries Cy. <<C.I.C.n,Chemical Industries ( C.I.C.),director,0,,,,21,908
6595,1950,P02189,Sheridan André,Sheridan André,,,C00452,S.A. des Chemins de Fer de la Basse-Egypte,S.A. Chemins de Fer Basse-Egypte,director,0,,,,21,908
6596,1950,P01033,Sheriff Robert,Sheriff Robert,,,C01600,The United Bus Co,The United Bus Co,director,0,,,,21,908
6597,1950,P02190,Sherine Fouad,S.E. Sherine Fouad Pacha,pasha,s.e.,C02571,"Egyptian Arab Bank, S.A.E","Egyptian Arab Bank, S.A.E",director,0,,,,21,908
6598,1950,P02191,Shoucair Frédéric,Shoucair Frédéric,,,C02762,S.A.E. «Al Ahram»,S.A.E. «Al Ahram»,director,0,,,,21,908
6599,1950,P02192,Sicouri Louis,Sicouri Louis,,,C02915,Sté. Gle. Pressage et Dépôts,Sté. Gle. Pressage et Dépôts,president,0,,,,21,908
6600,1950,P02192,Sicouri Louis,Sicouri Louis,,,C02915,Sté. Gle. Pressage et Dépôts,Sté. Gle. Pressage et Dépôts,director,0,,,,21,908
6601,1950,P02193,Sicouri Sam,Sicouri Sam,,,C02435,Anglo Continental Cotton Co,Anglo-Contipental Cotton Co,director,0,,,,21,908
6602,1950,P01479,Sedky Aziz,Sidki Aziz Bey,bey,,C02153,Sté. Eg. des Emballages Economiques,Sté. Eg. Emballages Economiques,director,0,,,,21,908
6603,1950,P01034,Simaika Wassef,S.E. Simaika Wassef Pacha,pasha,s.e.,C00011,The Alexandria Navigation Co,Alexandria Navigation Co,director,0,,,,21,908
6604,1950,P01034,Simaika Wassef,S.E. Simaika Wassef Pacha,pasha,s.e.,C01497,"Textile de Choubrah, S.A.E","Textile de Choubrah, S.A.E",director,0,,,,21,908
6605,1950,P01034,Simaika Wassef,S.E. Simaika Wassef Pacha,pasha,s.e.,C01202,S.A. des Anciens Elablissements D.C.M. Brooks,S.A. des Anciens Etablissements D.C.M. Brooks,director,0,,,,21,908
6606,1950,P02194,Simha,Simha,,,C01901,Grands Mag. Chemla,Grands Mag. Chemla,managing_director,0,,,,21,908
6607,1950,P02194,Simha,Simha,,,C01901,Grands Mag. Chemla,Grands Mag. Chemla,manager,0,,,,21,908
6608,1950,P00548,Sinadino Aug. Th,Sinadino Aug. Th,,,C02665,"Maison Choremi, Benachi Cotton Co","Maison Choremi, Benachi Cotton Co",president,0,,,,21,908
6609,1950,P00548,Sinadino Aug. Th,Sinadino Aug. Th,,,C00680,The Gabbary Land Cy,Gabbary Land Co,vice_president,0,,,,21,908
6610,1950,P00548,Sinadino Aug. Th,Sinadino Aug. Th,,,C02142,Sté. An. des Presses Libres Egyptiennes,Sté. An. des Presses Libres Egyptiennes,director,0,,,,21,908
6611,1950,P00548,Sinadino Aug. Th,Sinadino Aug. Th,,,C00284,Banque d'Athènes,Banque d'Athènes,director,0,,,,21,908
6612,1950,P01485,Sinigaglia Carlo,Sinigaglia Carlo,,,C00439,S.A. des Immeubles d'Egypte,S.A. des Immeubles d'Egypte,director,0,,,,21,908
6613,1950,P01485,Sinigaglia Carlo,Sinigaglia Carlo,,,C02749,S.A. des Chemins de Fer Keneh-Assouan et S.A. Chemins de Fer Basse-Egypte,S.A. des Chemins de Fer Keneh-Assouan et S.A. Chemins de Fer Basse-Egypte,director,0,,,,21,908
6614,1950,P00524,Sabry Hussein,S.E. Sirry Hussein Pacha,pasha,s.e.,C02626,«Gerco»,«Gerco»,president,0,,,,21,908
6615,1950,P00524,Sabry Hussein,S.E. Sirry Hussein Pacha,pasha,s.e.,C02626,«Gerco»,«Gerco»,director,0,,,,21,908
6616,1950,P00524,Sabry Hussein,S.E. Sirry Hussein Pacha,pasha,s.e.,C02940,Sté. «Al Chams» S.A.E,Sté. «Al Chams» S.A.E,president,0,,,,21,908
6617,1950,P00524,Sabry Hussein,S.E. Sirry Hussein Pacha,pasha,s.e.,C02940,Sté. «Al Chams» S.A.E,Sté. «Al Chams» S.A.E,director,0,,,,21,908
6618,1950,P02195,Skakal Vlastimil,Skakal Vlastimil,,,C02468,Centro Commission Al Chark Trading Co,Centro-Commission Al Chark Trading Co,director,0,,,,21,908
6619,1950,P02196,Smelhaus Zdenek,Smelhaus Zdenek,,,C02468,Centro Commission Al Chark Trading Co,Centro Commission Al Chark Trading Co,director,0,,,,21,908
6620,1950,P02197,Smouha Wing Commander Edward R,Smouha Wing Commander Edward R,,,C02465,Carver Cotton Co,Carver Cotton Co,director,0,,,,21,908
6621,1950,P02198,Smouha Ellis H. Mtre,Smouha Ellis H. Mtre,,,C02465,Carver Cotton Co,Carver Cotton Co,vice_president,0,,,,21,908
6622,1950,P01040,Smouha Joseph,Smouha Joseph,,,C01760,Beida,Beida,director,0,,,,21,908
6623,1950,P01489,S.S. le Nabil Soliman Daoud,S.S. le Nabil Soliman Daoud,,,C02662,MISRAIR,MISRAIR,vice_president,0,,,,21,908
6624,1950,P01489,S.S. le Nabil Soliman Daoud,S.S. le Nabil Soliman Daoud,,,C02888,Sté. Agricole «Le Fayoum»,Sté. Agricole «Le Fayoum»,president,0,,,,21,908
6625,1950,P02199,Soliman Bey Osman,Soliman Bey Osman,,,C00071,Egyptian Markets,Egyptian Markets,director,0,,,,21,909
6626,1950,P01042,Sorbara Salvator,Sorbara Salvator,,,C02081,"Société Immobilière de Zamalek, S.A.E","Société Immobilière de Zamalek, S.A.E",director,0,,,,21,909
6627,1950,P02200,Souki Philip D,Souki Philip D,,,C01740,Associated Industries,Associated Industries,managing_director,0,,,,21,909
6628,1950,P02201,Sourour Hassan Me . Député de Manchieh,Sourour Hassan Me . Député de Manchieh,,,C00345,"The Egyptian Independent Oil Co., S.A.E",The Egyptian Independent Oil Co. S.A.E,director,0,,,,21,909
6629,1950,P02202,Soussa Albert,Soussa Albert,,,C02823,"Sociétés, Industriel","Sociétés, Industriel",director,0,,,,21,909
6630,1950,P02203,Soussa F. G,Soussa F. G,,,C02898,Sté. Commerciale Belgo Egyptienne,Sté. Commerciale Belgo-Egyptienne,director,0,,,,21,909
6631,1950,P02204,Soussi Léon,Soussi Léon,,,C03006,Universal Modern Office Equipment Co. (L. Soussi & Co.),Universal Modern Office Equipment Co. (L. Soussi & Co.),managing_director,0,,,,21,909
6632,1950,P02205,Spathis Ulisse,Spathis Ulisse,,,C02680,"Mineral Water & Wines and Spirits. S.E. Sir C.W. Spinks (Pacha),, Major General (El Ferik) K.B.E","Mineral Water & Wines and Spirits. S.E. Sir C.W. Spinks (Pacha),, Major General (El Ferik) K.B.E",director,0,,,,21,909
6633,1950,P02205,Spathis Ulisse,Spathis Ulisse,,,C01855,Egyptian Works & Constructions,Egyptian Works & Constructions,president,0,,,,21,909
6634,1950,P02205,Spathis Ulisse,Spathis Ulisse,,,C01227,S.A.E. des Chaussures Bata,S.A.E. des Chaussures Bata,president,0,,,,21,909
6635,1950,P02205,Spathis Ulisse,Spathis Ulisse,,,C00659,"The Egyptian Copper Works, S.A.E",The Egyptian Copper Works S.A.E,director,0,,,,21,909
6636,1950,P02206,Spiridis Spiro,Spiridis Spiro,,,C00056,Crown Brewery,«Crown Brewery» S.A.B,managing_director,0,,,,21,909
6637,1950,P02207,Spiteri Mario S,Spiteri Mario S,,,C02432,American Eastern Trading and Shipping Co. S.A.E,American Eastern Trading and Shipping Co. S.A.E,vice_president,0,,,,21,909
6638,1950,P02207,Spiteri Mario S,Spiteri Mario S,,,C02973,The Egyptian Stevedoring & Shipping Go. S.A.E,The Egyptian Stevedoring & Shipping Go. S.A.E,vice_president,0,,,,21,909
6639,1950,P02208,Stagni Giovanni,Stagni Giovanni,,,C02525,Dél. Alexandria Timber Trading Co,Dél. Alexandria Timber Trading Co,director,0,,,,21,909
6640,1950,P02208,Stagni Giovanni,Stagni Giovanni,,,C00024,Banco Italo-Egiziano,Banco Italo-Egiziano,director,0,,,,21,909
6641,1950,P01044,Stiassny Ewald,Stiassny Ewald,,,C01227,S.A.E. des Chaussures Bata,S.A.E. «Chaussures Bata»,director,0,,,,21,909
6642,1950,P00561,Stoffel Arrigo,Stoffel Arrigo,,,C00024,Banco Italo-Egiziano,Banco Italo-Egiziano. ·,manager,0,,,,21,909
6643,1950,P00561,Stoffel Arrigo,Stoffel Arrigo,,,C00024,Banco Italo-Egiziano,Banco Italo-Egiziano. ·,vice_president,0,,,,21,909
6644,1950,P02209,Strens Louis de,Strens Louis de,,,C02890,Sté. An. Agricole et Industrielle,Sté. An. Agricole et Industrielle,director,0,,,,21,909
6645,1950,P02210,Suarès Carlo,Suarès Carlo,,,C02451,Banque Suarès,Banque Suarès,managing_director,0,,,,21,909
6646,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C00032,Banque du Crédit Agricole d'Egypte,"Banque du Crédit Agricole d'Egypte, S.A.E",president,0,,,,21,909
6647,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C00032,Banque du Crédit Agricole d'Egypte,"Banque du Crédit Agricole d'Egypte, S.A.E",director,0,,,,21,909
6648,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C00288,"Banque de Cré- dit Hypothécaire Agricole d'Egypte, S.A.E","Banque du Crédit Hypothécaire Agricole d'Egypte, S.A.E",president,0,,,,21,909
6649,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C00288,"Banque de Cré- dit Hypothécaire Agricole d'Egypte, S.A.E","Banque du Crédit Hypothécaire Agricole d'Egypte, S.A.E",director,0,,,,21,909
6650,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C00435,Rosetta & Alexandria Rice Mills,Rosetta & Alexandria Rice Mills,president,0,,,,21,909
6651,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C00435,Rosetta & Alexandria Rice Mills,Rosetta & Alexandria Rice Mills,director,0,,,,21,909
6652,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C00555,"Société Egyptienne pour le Développement et le Commerce des Légumes, Fruits et Fleurs","Société Egyptienne pour le Développement et le Commerce des Légumes, Fruits et Fleurs",president,0,,,,21,909
6653,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C00555,"Société Egyptienne pour le Développement et le Commerce des Légumes, Fruits et Fleurs","Société Egyptienne pour le Développement et le Commerce des Légumes, Fruits et Fleurs",director,0,,,,21,909
6654,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C01394,"Société Hongro-Egyptienne pour le Commerce, S.A","Société Hongro-Egyptienne pour le Commerce, S.A",president,0,,,,21,909
6655,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C01394,"Société Hongro-Egyptienne pour le Commerce, S.A","Société Hongro-Egyptienne pour le Commerce, S.A",director,0,,,,21,909
6656,1950,P00144,Sultan Dr. Fouad,Sultan Dr. Fouad Bey,bey,,C01762,Béni Mazar Urbaine et Rurale,Béni-Mazar Urbaine et Rurale,director,0,,,,21,909
6657,1950,P01048,Sultan Mohamed,Sultan Mohamed Bey,bey,,C01868,Etablissements Industriels pour la Soie et le Coton,Etablissements Industriels pour la Soie et le Coton,president,0,,,,21,909
6658,1950,P01049,Sursock Nicolas Alexandre,Sursock Nicolas Alexandre,,,C00439,S.A. des Immeubles d'Egypte,S.A. des Immeubles d'Egypte,president,0,,,,21,910
6659,1950,P01049,Sursock Nicolas Alexandre,Sursock Nicolas Alexandre,,,C00015,The Alexandria vVater Co. Ltd,Alexandria Water Co,director,0,,,,21,910
6660,1950,P02211,Sursock Victor,Sursock Victor Bey,bey,,C01766,Cairo Agricultural Co,Cairo Agricultural Cy,director,0,,,,21,910
6661,1950,P00146,Sursock Vladimir,Sursock Vladimir,,,C01123,The Kafr El Zayat Cotton Co,Kafr El Zayat Cotton Co,vice_president,0,,,,21,910
6662,1950,P00146,Sursock Vladimir,Sursock Vladimir,,,C01712,"Abou Zaabal ,& Kafr el Zayat Fertiliser· & Chemieal CY-.. (AKFAC)",Abou Zaabal and Kafr el Zayat Fertiliser & Chemical Cy. (AKFAC),vice_president,0,,,,21,910
6663,1950,P02212,Susu Pacha Major Général Dr. Basile J,S.E. Susu Pacha Major Général Dr. Basile J,,s.e.,C01776,Chemical Industries Development,Chemical Industries Development,vice_president,0,,,,21,910
6664,1950,P02213,Syllaidis Byron D,Syllaidis Byron D,,,C03014,« Wattcoe »,WATTCOE,managing_director,0,,,,21,910
6665,1950,P02214,Tabit Khalil,Tabit Khalil Bey,bey,,C01136,"Manufacture Egyptienne de Bonneterie et Tricotage «El-Nil>,, S.A.E",Manufacture Egyptienne de Bonneterie et Tricotage El-Nil S.A.E,president,0,,,,21,910
6666,1950,P01493,Tagher Albert Bey Me,Tagher Albert Bey Me,,,C00704,The Upper Egypt Ginning Co,Upper Egypt Mining Co,director,0,,,,21,910
6667,1950,P01494,Tagher François,Tagher François,,,C01868,Etablissements Industriels pour la Soie et le Coton,«Etablissements Industriels pour la Soie et le Coton»,managing_director,0,,,,21,910
